idHH_clean,salaire_mensuel,hhmilieu2,hhreg,q4a_02,metier_trouve,score_individuel_epm
000000001002,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001002,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001002,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001002,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001002,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001003,550000.0,2,24,Oui,Vendeur,38.2003371671835
000000001003,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001003,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001004,500000.0,2,24,Oui,Ouvrier agricole,31.249018032191106
000000001004,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001004,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001004,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001004,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001004,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001004,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001005,500000.0,2,24,Oui,Ingénieur production,46.2490180321911
000000001005,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001005,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001005,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001005,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001005,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001005,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001006,500000.0,2,24,Oui,Ingénieur production,46.2490180321911
000000001006,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001006,425000.0,2,24,Non,Chauffeur,25.62686888795692
000000001006,425000.0,2,24,Non,Chauffeur,25.62686888795692
000000001006,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001006,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001006,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001007,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001008,500000.0,2,24,Oui,Ingénieur production,46.2490180321911
000000001008,500000.0,2,24,Oui,Ingénieur production,46.2490180321911
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001009,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001009,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001010,500000.0,2,24,Oui,Ingénieur production,46.2490180321911
000000001011,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001011,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001012,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001012,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001012,650000.0,2,24,Non,Ouvrier agricole,13.867753855602965
000000001012,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001012,650000.0,2,24,Non,Ouvrier agricole,23.867753855602967
000000001101,716866.0,1,11,Non,Serveur,60.84508857946628
000000001101,550000.0,1,11,Non,Vendeur,58.20033716718349
000000001101,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001101,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001101,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001102,700000.0,1,11,Non,Comptable,69.60744779028236
000000001102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001102,475000.0,1,11,Non,Enseignant privé,56.737044542107306
000000001102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001102,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001102,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001103,425000.0,1,11,Oui,Électricien bâtiment,65.62686888795693
000000001103,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001103,425000.0,1,11,Oui,Électricien bâtiment,65.62686888795693
000000001103,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001103,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001103,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001104,775000.0,1,11,Non,Secrétaire,61.62337156779895
000000001104,775000.0,1,11,Non,Secrétaire,61.62337156779895
000000001104,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000001104,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001105,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000001105,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000001105,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001105,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001106,850000.0,1,11,Non,Responsable sécurité,71.54537765897967
000000001106,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001106,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001106,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001107,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000001107,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001107,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001107,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001108,850000.0,1,11,Non,Responsable sécurité,71.54537765897967
000000001108,550000.0,1,11,Non,Vendeur,58.20033716718349
000000001108,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001108,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001109,1050000.0,1,11,Non,Responsable logistique,73.65451809828045
000000001109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001109,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001110,475000.0,1,11,Non,Mécanicien,56.737044542107306
000000001110,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000001110,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001110,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001111,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000001111,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001111,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000001111,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000001111,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001112,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000001112,375000.0,1,11,Non,Chauffeur,54.37757923365959
000000001201,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001201,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001201,500000.0,2,61,Oui,Ingénieur production,46.2490180321911
000000001201,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001201,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001202,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001202,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001202,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001202,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001203,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001204,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001204,225000.0,2,61,Non,Ouvrier agricole,13.278885397007864
000000001204,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001204,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001205,500000.0,2,61,Non,Ouvrier agricole,21.24901803219111
000000001206,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001206,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001206,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001206,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001206,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001206,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001207,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001207,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001207,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001208,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001208,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001209,500000.0,2,61,Oui,Ouvrier agricole,31.249018032191106
000000001209,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001209,500000.0,2,61,Non,Ouvrier agricole,11.249018032191106
000000001209,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001210,500000.0,2,61,Non,Ouvrier agricole,21.24901803219111
000000001210,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001211,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001211,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001211,500000.0,2,61,Non,Ouvrier agricole,21.24901803219111
000000001211,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001212,650000.0,2,61,Oui,Ouvrier agricole,33.86775385560297
000000001212,650000.0,2,61,Non,Ouvrier agricole,13.867753855602965
000000001212,650000.0,2,61,Non,Ouvrier agricole,23.867753855602967
000000001301,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001301,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001301,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001301,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001301,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001302,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001302,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001302,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001302,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001303,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001303,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001303,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001303,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001303,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001304,500000.0,2,21,Oui,Ingénieur production,46.2490180321911
000000001304,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001304,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001304,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001304,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001305,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001305,500000.0,2,21,Oui,Ingénieur production,46.2490180321911
000000001305,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001305,500000.0,2,21,Non,Ingénieur production,26.249018032191106
000000001305,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001305,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001305,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001305,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001305,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001306,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001306,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001306,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001306,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001306,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001306,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001307,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001307,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001307,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001307,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001308,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001308,500000.0,2,21,Oui,Ingénieur production,46.2490180321911
000000001308,600000.0,2,21,Non,Infirmier,29.068823637668935
000000001308,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001308,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001308,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001308,500000.0,2,21,Oui,Ingénieur production,46.2490180321911
000000001308,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001309,500000.0,2,21,Oui,Ouvrier agricole,31.249018032191106
000000001309,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001309,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001309,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001309,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001309,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001310,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001310,500000.0,2,21,Non,Ouvrier agricole,21.24901803219111
000000001310,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001311,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001311,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001311,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001311,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001312,650000.0,2,21,Oui,Ouvrier agricole,33.86775385560297
000000001312,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001312,650000.0,2,21,Non,Ouvrier agricole,13.867753855602965
000000001312,650000.0,2,21,Non,Ouvrier agricole,23.867753855602967
000000001401,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001401,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001402,550000.0,2,33,Oui,Vendeur,38.2003371671835
000000001402,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001402,200000.0,2,33,Oui,Maine d'oeuvre,28.103261333883278
000000001402,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001402,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001402,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001403,500000.0,2,33,Oui,Ingénieur production,46.2490180321911
000000001403,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001403,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001403,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001403,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001403,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001404,370000.0,2,33,Non,Mécanicien,24.243600195998816
000000001404,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001405,500000.0,2,33,Oui,Ouvrier agricole,31.249018032191106
000000001405,550000.0,2,33,Oui,Vendeur,38.2003371671835
000000001405,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001405,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001405,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001405,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001405,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001405,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001406,500000.0,2,33,Non,Ouvrier agricole,21.24901803219111
000000001406,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001406,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001407,500000.0,2,33,Non,Ouvrier agricole,21.24901803219111
000000001407,500000.0,2,33,Non,Ouvrier agricole,21.24901803219111
000000001407,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001407,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001408,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001408,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001408,650000.0,2,33,Non,Ouvrier agricole,23.867753855602967
000000001409,500000.0,2,33,Non,Ouvrier agricole,21.24901803219111
000000001410,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001410,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001411,650000.0,2,33,Oui,Ouvrier agricole,33.86775385560297
000000001411,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001411,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001411,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001412,500000.0,2,33,Non,Ouvrier agricole,21.24901803219111
000000001412,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001412,650000.0,2,33,Non,Ouvrier agricole,13.867753855602965
000000001501,775000.0,1,42,Non,Secrétaire,61.62337156779895
000000001501,775000.0,1,42,Non,Secrétaire,61.62337156779895
000000001501,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001501,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001502,500000.0,1,42,Oui,Ingénieur production,76.2490180321911
000000001502,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000001502,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001502,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001502,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001502,500000.0,1,42,Non,Ingénieur production,66.2490180321911
000000001502,500000.0,1,42,Non,Ingénieur production,66.2490180321911
000000001502,500000.0,1,42,Non,Ingénieur production,66.2490180321911
000000001503,2750000.0,1,42,Non,Directeur administratif,83.26462980479721
000000001503,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001503,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001503,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001503,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001503,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000001504,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001505,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000001505,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000001505,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001505,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000001505,550000.0,1,42,Non,Vendeur,48.20033716718349
